Wavelength,0%,0%H,0%V,10%,10%H,10%V,20%,20%H,20%V,30%,30%H,30%V,40%,40%H,40%V,50%,50%H,50%V
830.5,0.12348,0.289544,0.620208,0.112617,0.278813,0.606607,0.117728,0.285173,0.609802,0.116493,0.284385,0.605468,0.115456,0.285926,0.603117,0.116285,0.287729,0.602679
831,0.123453,0.288916,0.617963,0.112588,0.278336,0.604603,0.117708,0.284796,0.607931,0.116474,0.284061,0.603682,0.115441,0.285566,0.60133,0.116254,0.287362,0.600866
831.5,0.123351,0.288441,0.61583,0.112489,0.277846,0.602492,0.11763,0.284224,0.605789,0.11636,0.2835,0.60163,0.115355,0.284968,0.599229,0.11614,0.286705,0.598778
832,0.123249,0.287885,0.613614,0.112384,0.277324,0.600275,0.1175,0.283624,0.603587,0.116262,0.282889,0.599415,0.115239,0.284273,0.596974,0.116019,0.285906,0.596305
832.5,0.123108,0.28705,0.610949,0.112241,0.276432,0.597557,0.117338,0.28258,0.600765,0.1161,0.281778,0.596431,0.115102,0.28295,0.593951,0.115891,0.284538,0.593289
833,0.122932,0.285668,0.607884,0.112122,0.275098,0.594651,0.117204,0.281317,0.59793,0.115965,0.280498,0.593806,0.114955,0.281914,0.591387,0.115732,0.283672,0.590987
833.5,0.12288,0.284978,0.605579,0.112092,0.274532,0.59241,0.117174,0.280799,0.595696,0.115953,0.280024,0.591563,0.114889,0.281472,0.589156,0.11573,0.28319,0.588742
834,0.122857,0.284477,0.603122,0.112126,0.274019,0.589894,0.117146,0.280192,0.593177,0.115887,0.279443,0.589053,0.114877,0.280875,0.586697,0.115686,0.282635,0.586406
834.5,0.122787,0.283888,0.600551,0.112079,0.273444,0.587439,0.117084,0.279684,0.590763,0.115807,0.27888,0.586763,0.114819,0.280314,0.58435,0.115624,0.281959,0.583988
835,0.122619,0.283198,0.597993,0.111907,0.272731,0.584828,0.116927,0.278784,0.588103,0.115655,0.277905,0.584005,0.114665,0.279145,0.581573,0.115489,0.280729,0.581219
835.5,0.122479,0.282094,0.595158,0.111837,0.271558,0.582142,0.116836,0.27766,0.585472,0.115533,0.276828,0.581422,0.114546,0.278211,0.579055,0.115365,0.279899,0.578741
836,0.12241,0.281329,0.59249,0.111727,0.270898,0.579532,0.11674,0.276903,0.582678,0.115439,0.276054,0.578481,0.114442,0.277321,0.576098,0.115265,0.278936,0.575605
836.5,0.122328,0.280384,0.589322,0.111714,0.269885,0.576292,0.116667,0.275915,0.579423,0.115396,0.275038,0.575384,0.114388,0.276391,0.573186,0.115194,0.278136,0.572954
837,0.122249,0.279562,0.586449,0.111665,0.269189,0.573693,0.116598,0.275286,0.576954,0.115327,0.274497,0.57307,0.114336,0.27594,0.571016,0.115142,0.277643,0.570749
837.5,0.122102,0.27894,0.583925,0.111523,0.26854,0.571144,0.116396,0.274563,0.574446,0.115159,0.273733,0.570622,0.114186,0.27509,0.568538,0.114955,0.276745,0.568282
838,0.121973,0.278125,0.581214,0.11139,0.267697,0.568531,0.116275,0.273753,0.571927,0.114983,0.272944,0.568072,0.11404,0.2743,0.565935,0.114786,0.275923,0.565651
838.5,0.121904,0.277417,0.578544,0.11133,0.26697,0.565709,0.116207,0.27284,0.568911,0.114914,0.272009,0.564932,0.113936,0.273139,0.562631,0.11476,0.274632,0.562238
839,0.121853,0.276133,0.575136,0.111341,0.265623,0.562234,0.116145,0.271551,0.565542,0.114886,0.270649,0.56172,0.113887,0.271998,0.55953,0.114732,0.273654,0.55943
839.5,0.121772,0.275141,0.572166,0.111257,0.264811,0.559503,0.116074,0.270886,0.563014,0.114753,0.27002,0.559348,0.113769,0.271483,0.557161,0.11464,0.273172,0.557131
840,0.12164,0.274607,0.569692,0.111132,0.264308,0.557023,0.115956,0.270309,0.56053,0.114639,0.26942,0.556822,0.113688,0.270798,0.55476,0.114554,0.272484,0.554659
840.5,0.121588,0.274037,0.567119,0.11114,0.263715,0.554543,0.115972,0.269735,0.55814,0.114671,0.268861,0.554461,0.11365,0.270281,0.552405,0.114539,0.271933,0.552313
841,0.121546,0.273496,0.564591,0.111095,0.263167,0.551957,0.115896,0.269066,0.555487,0.114607,0.268115,0.551676,0.113588,0.269268,0.54952,0.114448,0.270771,0.549303
841.5,0.121461,0.272386,0.561504,0.111031,0.262002,0.54888,0.115809,0.267773,0.552346,0.114515,0.266798,0.548645,0.113517,0.267993,0.546448,0.11437,0.269634,0.546439
842,0.121349,0.271234,0.55853,0.110913,0.260969,0.546127,0.115698,0.266874,0.549598,0.114437,0.265946,0.545976,0.113399,0.267288,0.543787,0.114257,0.268909,0.543775
842.5,0.121252,0.270594,0.555767,0.110846,0.260355,0.543337,0.115618,0.266131,0.546667,0.114354,0.26523,0.542945,0.11333,0.266418,0.540783,0.11415,0.267996,0.540777
843,0.121162,0.269674,0.552517,0.110778,0.259402,0.540156,0.115494,0.265199,0.543658,0.114249,0.2643,0.540092,0.113232,0.265675,0.538025,0.114057,0.267413,0.538195
843.5,0.121097,0.269023,0.549661,0.110686,0.258826,0.5374,0.115415,0.264631,0.541051,0.114135,0.263649,0.537434,0.113127,0.264954,0.535344,0.113977,0.266496,0.535469
844,0.120996,0.268253,0.546835,0.110618,0.257988,0.53463,0.115333,0.263681,0.538218,0.114016,0.262619,0.534604,0.113026,0.263945,0.532568,0.113875,0.265511,0.53279
844.5,0.120945,0.267289,0.544134,0.110593,0.257088,0.531927,0.115238,0.262871,0.535576,0.11397,0.261836,0.531891,0.112935,0.2632,0.529858,0.113763,0.264705,0.529867
845,0.120816,0.266589,0.541294,0.110518,0.256317,0.528853,0.115133,0.261895,0.532268,0.113885,0.260834,0.52849,0.11283,0.261961,0.526419,0.113695,0.263418,0.526456
845.5,0.12075,0.265293,0.537692,0.110452,0.255019,0.525275,0.115097,0.260641,0.528791,0.113793,0.259649,0.52527,0.112761,0.260922,0.52338,0.113637,0.262602,0.523691
846,0.120709,0.264413,0.534781,0.110435,0.254311,0.522682,0.115058,0.260081,0.52626,0.113766,0.259112,0.522961,0.112778,0.260479,0.52109,0.11361,0.262116,0.521342
846.5,0.120593,0.263875,0.532183,0.11033,0.253734,0.52011,0.115,0.259401,0.523699,0.113712,0.258395,0.520456,0.112675,0.259725,0.518517,0.11354,0.261373,0.518884
847,0.120482,0.263128,0.529547,0.110278,0.252983,0.517524,0.114856,0.25868,0.521187,0.1136,0.257741,0.517969,0.112563,0.259047,0.516042,0.113436,0.26065,0.51624
847.5,0.120395,0.262503,0.52687,0.110196,0.25239,0.514794,0.114738,0.257903,0.518324,0.113512,0.256874,0.514801,0.112501,0.25789,0.51282,0.113326,0.259326,0.512836
848,0.120322,0.261289,0.523573,0.110131,0.251077,0.511358,0.114639,0.256533,0.514949,0.113412,0.255452,0.511461,0.112404,0.256543,0.509554,0.113254,0.258121,0.509876
848.5,0.120267,0.260115,0.520472,0.110098,0.250016,0.508469,0.114647,0.25567,0.512076,0.113392,0.2546,0.508753,0.112345,0.255929,0.506887,0.113207,0.257562,0.507276
849,0.120183,0.259519,0.517724,0.110029,0.249484,0.505663,0.114567,0.255043,0.509222,0.1133,0.253952,0.505911,0.112287,0.255214,0.504041,0.113111,0.256829,0.504397
849.5,0.12009,0.25872,0.514602,0.109919,0.248615,0.502629,0.11447,0.254161,0.506264,0.113151,0.253133,0.503062,0.112156,0.254477,0.501267,0.112973,0.256135,0.501803
850,0.120025,0.258101,0.511885,0.1099,0.248047,0.500095,0.114398,0.253623,0.503691,0.113061,0.252505,0.500472,0.112089,0.253732,0.498651,0.112925,0.255216,0.499092
850.5,0.119948,0.257327,0.509099,0.10987,0.247213,0.497322,0.114325,0.252623,0.500852,0.113025,0.251416,0.49757,0.112015,0.252567,0.495808,0.112911,0.254059,0.496231
851,0.119893,0.256184,0.506166,0.109831,0.246135,0.494466,0.114286,0.251606,0.498082,0.112998,0.250544,0.494852,0.111986,0.251753,0.493057,0.112819,0.253335,0.493458
851.5,0.119798,0.255494,0.503426,0.109759,0.245493,0.491618,0.114147,0.250879,0.49505,0.112935,0.249788,0.491689,0.111899,0.250814,0.489813,0.112762,0.252271,0.490087
852,0.119736,0.254467,0.499979,0.10966,0.244411,0.488067,0.11405,0.24974,0.491534,0.112865,0.248577,0.488276,0.111817,0.249735,0.486595,0.11268,0.251337,0.487102
852.5,0.119649,0.253438,0.49671,0.10961,0.243475,0.485059,0.113999,0.24892,0.488696,0.112777,0.247846,0.485678,0.111718,0.249118,0.484029,0.112573,0.25072,0.484662
853,0.119575,0.252822,0.494066,0.109578,0.242904,0.482444,0.113962,0.248271,0.48609,0.112692,0.247153,0.483116,0.111655,0.248324,0.481467,0.112521,0.249841,0.482153
853.5,0.119527,0.252016,0.491314,0.109554,0.242048,0.479752,0.113888,0.247429,0.483493,0.112621,0.246338,0.4805,0.111604,0.247541,0.478855,0.112477,0.249121,0.479507
854,0.119478,0.251397,0.488645,0.109536,0.241423,0.476976,0.113876,0.246714,0.480534,0.112583,0.245582,0.477337,0.111574,0.246575,0.475587,0.112434,0.247993,0.475965
854.5,0.11934,0.250224,0.485119,0.109422,0.240175,0.473258,0.113733,0.245299,0.476752,0.112464,0.244067,0.473501,0.111481,0.245047,0.471849,0.112349,0.246566,0.472454
855,0.119247,0.248882,0.481709,0.109352,0.238957,0.470147,0.11364,0.244244,0.473754,0.112385,0.24309,0.470735,0.111381,0.244281,0.469125,0.112233,0.245896,0.469853
855.5,0.119169,0.248187,0.478946,0.109263,0.238348,0.467406,0.113539,0.243608,0.471066,0.112318,0.24248,0.467987,0.111298,0.243623,0.466425,0.112114,0.245171,0.467138
856,0.119071,0.247441,0.475976,0.109178,0.237546,0.464448,0.113438,0.242778,0.468222,0.112152,0.241653,0.465214,0.111201,0.242827,0.463779,0.112034,0.244473,0.46452
856.5,0.118965,0.246787,0.47318,0.109069,0.236862,0.461801,0.113331,0.242103,0.46549,0.112064,0.240974,0.462518,0.111073,0.24202,0.460949,0.111953,0.243501,0.461561
857,0.118809,0.245849,0.470085,0.108948,0.235829,0.458618,0.113196,0.240869,0.462208,0.111961,0.239666,0.459145,0.110923,0.240567,0.457532,0.111794,0.242038,0.458318
857.5,0.118718,0.244411,0.466804,0.108902,0.234481,0.455411,0.113072,0.239627,0.459069,0.111838,0.238458,0.456147,0.1108,0.239595,0.454562,0.111656,0.241182,0.45534
858,0.118593,0.243646,0.46383,0.10884,0.233847,0.452456,0.113026,0.238947,0.456093,0.111732,0.237754,0.452963,0.110705,0.238786,0.451365,0.11157,0.240293,0.452067
858.5,0.11854,0.242743,0.460439,0.108768,0.232907,0.449096,0.11295,0.237972,0.452788,0.111682,0.236743,0.449766,0.110634,0.237842,0.448292,0.111525,0.239413,0.449162
859,0.118432,0.241841,0.4574,0.108703,0.232091,0.446273,0.112871,0.23723,0.450106,0.111615,0.236086,0.447247,0.110556,0.237215,0.445816,0.111449,0.238745,0.446669
859.5,0.118362,0.241198,0.454727,0.108621,0.231413,0.443643,0.112819,0.236496,0.447449,0.111532,0.235218,0.444601,0.110484,0.236246,0.44311,0.11137,0.237681,0.444072
860,0.118296,0.240193,0.45198,0.108522,0.230368,0.440956,0.112707,0.235448,0.444768,0.111398,0.234224,0.441989,0.110394,0.235326,0.440485,0.111255,0.236869,0.441322
860.5,0.118217,0.239474,0.449298,0.108457,0.229708,0.438208,0.112596,0.234791,0.441885,0.11132,0.233487,0.438882,0.11028,0.234443,0.437273,0.111174,0.235825,0.43786
861,0.118103,0.238561,0.445989,0.108417,0.228713,0.434751,0.112502,0.233629,0.438335,0.111281,0.232222,0.435317,0.110231,0.23312,0.433762,0.111114,0.234602,0.434607
861.5,0.118005,0.237241,0.44266,0.108337,0.227496,0.431596,0.112448,0.232493,0.435246,0.111221,0.231209,0.432499,0.110167,0.232386,0.431028,0.111033,0.233938,0.432026
862,0.117933,0.236487,0.439855,0.10826,0.226848,0.428881,0.112414,0.231867,0.432585,0.111086,0.230561,0.429872,0.110084,0.231666,0.428439,0.110951,0.233096,0.42942
862.5,0.117868,0.235761,0.437117,0.108201,0.226066,0.426185,0.112338,0.231006,0.429938,0.111016,0.229703,0.427282,0.110037,0.23089,0.425941,0.110889,0.232384,0.426926
863,0.117794,0.235141,0.434609,0.108164,0.22542,0.42373,0.112254,0.230359,0.4273,0.11099,0.229104,0.424538,0.109954,0.230126,0.42313,0.110853,0.231446,0.423867
863.5,0.117677,0.234302,0.431699,0.108107,0.224467,0.420605,0.112153,0.229208,0.424091,0.110887,0.22785,0.421279,0.109842,0.228688,0.41977,0.110778,0.230036,0.420611
864,0.117565,0.232875,0.42842,0.108025,0.223063,0.417411,0.112078,0.227904,0.421066,0.11076,0.226633,0.418322,0.109727,0.227722,0.416898,0.110664,0.22922,0.417802
864.5,0.117466,0.232038,0.425531,0.107949,0.22239,0.414547,0.111961,0.227307,0.418169,0.11066,0.226017,0.415452,0.109604,0.227033,0.413988,0.110563,0.228475,0.414895
865,0.11744,0.231352,0.422455,0.107943,0.221705,0.411503,0.111942,0.226452,0.415187,0.110633,0.225197,0.412593,0.109606,0.226191,0.411231,0.110541,0.227718,0.412287
865.5,0.117407,0.230506,0.419647,0.107868,0.220913,0.408837,0.11186,0.225742,0.412664,0.110565,0.224499,0.41015,0.109536,0.225595,0.408882,0.110476,0.227065,0.409941
866,0.117314,0.229935,0.417203,0.107798,0.220294,0.406426,0.111766,0.225063,0.410269,0.110515,0.223663,0.407622,0.10946,0.224578,0.406379,0.110349,0.225939,0.407398
866.5,0.117228,0.22888,0.414663,0.107755,0.219194,0.403898,0.111688,0.223968,0.407768,0.110458,0.222563,0.405147,0.109389,0.223567,0.40389,0.110314,0.225062,0.404912
867,0.11717,0.228046,0.412245,0.107696,0.218442,0.401467,0.111634,0.223297,0.40523,0.110367,0.221949,0.40247,0.109343,0.222963,0.401077,0.110243,0.224363,0.401971
867.5,0.117102,0.227414,0.409339,0.107647,0.217766,0.398508,0.111555,0.222441,0.402075,0.110319,0.221051,0.399272,0.109235,0.221885,0.397859,0.110117,0.223221,0.398912
868,0.116956,0.226235,0.406056,0.107544,0.216566,0.395335,0.111418,0.221282,0.398988,0.110179,0.219905,0.396434,0.109103,0.220935,0.395145,0.110013,0.222393,0.39638
868.5,0.116859,0.225384,0.403334,0.107481,0.215872,0.392786,0.111355,0.220663,0.396549,0.110024,0.219311,0.394079,0.109017,0.220277,0.392843,0.109933,0.22171,0.394073
869,0.116843,0.22477,0.400918,0.10744,0.215244,0.390515,0.111299,0.219878,0.39423,0.109995,0.218512,0.391827,0.108937,0.219438,0.390629,0.109918,0.220899,0.391865
869.5,0.116783,0.224004,0.398733,0.107342,0.214482,0.388318,0.111214,0.219132,0.392067,0.109876,0.217794,0.389583,0.108884,0.218798,0.388321,0.109827,0.220262,0.389333
870,0.116695,0.223536,0.396431,0.107269,0.213887,0.385805,0.111172,0.218469,0.389377,0.109799,0.217021,0.386688,0.108815,0.217832,0.3854,0.109704,0.219135,0.386269
870.5,0.116596,0.22254,0.393554,0.107199,0.212806,0.382794,0.111067,0.217253,0.386353,0.109745,0.215713,0.383706,0.108742,0.216523,0.382428,0.109644,0.217989,0.383519
871,0.116567,0.221272,0.390703,0.107192,0.211715,0.38007,0.110996,0.216332,0.383628,0.109728,0.214901,0.381144,0.108671,0.215899,0.379936,0.109649,0.21746,0.381107
871.5,0.116547,0.220709,0.38814,0.107211,0.211243,0.377516,0.110985,0.215843,0.381119,0.109705,0.214429,0.378686,0.108667,0.215354,0.377551,0.109605,0.216817,0.378755
872,0.116489,0.220018,0.385565,0.10722,0.210541,0.375106,0.110932,0.215028,0.378704,0.109653,0.213638,0.376437,0.108654,0.214628,0.37534,0.109517,0.216148,0.376608
872.5,0.116411,0.219398,0.383231,0.107191,0.209917,0.372884,0.110882,0.214478,0.376499,0.109609,0.21312,0.374171,0.108568,0.214039,0.373077,0.10946,0.215378,0.374192
873,0.116332,0.218781,0.380829,0.107072,0.20918,0.370494,0.110775,0.213581,0.374047,0.109528,0.212139,0.371626,0.108458,0.212809,0.370479,0.109389,0.21414,0.371568
873.5,0.116314,0.217633,0.378492,0.107062,0.208093,0.36811,0.110722,0.212502,0.371705,0.10952,0.211054,0.369296,0.108422,0.211916,0.368094,0.109394,0.213436,0.369162
874,0.116271,0.216868,0.376106,0.10704,0.207478,0.36572,0.110688,0.211983,0.36918,0.109408,0.210545,0.366714,0.108341,0.211401,0.365451,0.109309,0.212852,0.366503
874.5,0.116255,0.216366,0.373341,0.107069,0.206909,0.362943,0.110683,0.211275,0.366388,0.109408,0.209793,0.363982,0.108346,0.210553,0.362794,0.109307,0.211965,0.363903
875,0.116212,0.215408,0.370528,0.107026,0.205984,0.360201,0.110664,0.210392,0.363847,0.109368,0.208934,0.361571,0.10832,0.209844,0.360434,0.109254,0.211379,0.361779
875.5,0.116121,0.214802,0.368214,0.106958,0.2054,0.35806,0.110583,0.209813,0.361665,0.109297,0.208335,0.359446,0.108219,0.209191,0.358358,0.109173,0.210552,0.359703
876,0.116055,0.214062,0.366095,0.106887,0.204568,0.355915,0.110538,0.208901,0.359512,0.109187,0.207357,0.357296,0.108091,0.208225,0.356242,0.109101,0.209645,0.357578
876.5,0.116015,0.213299,0.364141,0.106901,0.203885,0.353846,0.110464,0.208266,0.357448,0.109192,0.206764,0.355035,0.108115,0.207679,0.353931,0.109108,0.209146,0.355083
877,0.116011,0.212846,0.361748,0.106886,0.203446,0.351347,0.110394,0.207614,0.354766,0.109179,0.206131,0.352167,0.108099,0.206773,0.351007,0.109044,0.208061,0.352159
877.5,0.115992,0.211816,0.35887,0.106889,0.202354,0.348492,0.110347,0.206471,0.351949,0.109162,0.204967,0.349462,0.108099,0.205685,0.348335,0.109021,0.207175,0.349665
878,0.115924,0.210789,0.356184,0.106829,0.201483,0.345964,0.110322,0.205746,0.349485,0.109093,0.204305,0.347142,0.108051,0.205196,0.346084,0.108961,0.206653,0.347479
878.5,0.115812,0.210238,0.353748,0.106783,0.200939,0.343649,0.110256,0.205172,0.347194,0.109003,0.20368,0.345034,0.107936,0.204485,0.344034,0.108852,0.205874,0.345419
879,0.115734,0.209518,0.351624,0.106737,0.200183,0.34165,0.110177,0.20446,0.345209,0.108941,0.202977,0.34311,0.107881,0.203882,0.342086,0.108814,0.205308,0.343405
879.5,0.115675,0.209011,0.349564,0.106684,0.199686,0.339551,0.11011,0.203926,0.343047,0.108892,0.202425,0.340823,0.10781,0.203171,0.339781,0.108743,0.20441,0.340982
880,0.115617,0.2082,0.347243,0.106638,0.198767,0.337122,0.11006,0.2028,0.340558,0.108837,0.201287,0.33829,0.107722,0.20188,0.337161,0.108684,0.203175,0.338409
880.5,0.115515,0.206961,0.344645,0.106549,0.197597,0.334498,0.109957,0.201801,0.337902,0.10868,0.200303,0.335704,0.107666,0.201079,0.334511,0.108574,0.202579,0.335822
881,0.115365,0.206401,0.342027,0.106412,0.197106,0.331939,0.109818,0.20131,0.335346,0.10854,0.199792,0.333153,0.107529,0.200498,0.332027,0.108462,0.201899,0.333411
881.5,0.1153,0.205712,0.339471,0.106389,0.19644,0.329508,0.109788,0.200498,0.333028,0.108498,0.199008,0.330874,0.107426,0.199756,0.329883,0.108422,0.201192,0.331336
882,0.115228,0.204976,0.337204,0.106286,0.195755,0.327424,0.109745,0.199857,0.331,0.108402,0.198406,0.328891,0.107329,0.199183,0.327974,0.108332,0.200608,0.32941
882.5,0.115174,0.204472,0.335275,0.106227,0.19521,0.325627,0.109669,0.199177,0.329107,0.108329,0.197627,0.32698,0.107274,0.198278,0.326022,0.108248,0.19956,0.327363
883,0.115111,0.203493,0.333402,0.106183,0.194225,0.323694,0.109617,0.198225,0.32709,0.108256,0.196663,0.324901,0.107229,0.197447,0.323877,0.108209,0.198819,0.32509
883.5,0.114996,0.20285,0.33129,0.106087,0.19366,0.321444,0.10949,0.197739,0.324806,0.108185,0.196169,0.322482,0.107099,0.196914,0.3214,0.108118,0.198209,0.322557
884,0.114861,0.202407,0.328873,0.106017,0.193114,0.318963,0.109376,0.197055,0.322295,0.108087,0.195415,0.319924,0.106992,0.195972,0.318866,0.108011,0.197276,0.320102
884.5,0.114793,0.201386,0.326437,0.105956,0.192153,0.31657,0.109258,0.196111,0.319953,0.108014,0.194493,0.31773,0.106898,0.195208,0.316741,0.107962,0.196663,0.318122
885,0.11469,0.20065,0.324226,0.105874,0.191566,0.31449,0.109217,0.195579,0.317908,0.107887,0.193986,0.31588,0.106844,0.194737,0.315005,0.107892,0.196097,0.316413
885.5,0.114591,0.200161,0.322397,0.105782,0.190999,0.31271,0.109142,0.194875,0.316184,0.107783,0.193301,0.31418,0.106699,0.193994,0.3133,0.107799,0.195342,0.314712
886,0.114512,0.199429,0.32068,0.105734,0.190249,0.311,0.109089,0.194226,0.314452,0.107726,0.192631,0.312393,0.106611,0.193483,0.311466,0.107751,0.194925,0.312817
886.5,0.114482,0.199097,0.318924,0.105712,0.189936,0.309228,0.109049,0.193846,0.312628,0.107708,0.192183,0.310428,0.106584,0.192903,0.309433,0.107722,0.194197,0.310744
887,0.114473,0.198393,0.316955,0.1057,0.189159,0.307136,0.108973,0.192874,0.310415,0.107675,0.191197,0.308178,0.106587,0.191781,0.30714,0.107633,0.193141,0.308426
887.5,0.114439,0.197271,0.314499,0.10569,0.188101,0.304685,0.108916,0.191966,0.307976,0.107617,0.190366,0.305815,0.106566,0.191128,0.304776,0.107554,0.192652,0.306245
888,0.114358,0.196816,0.312197,0.105696,0.187773,0.302484,0.108905,0.191622,0.305824,0.107561,0.190005,0.303787,0.106569,0.190722,0.302823,0.107518,0.192123,0.304339
888.5,0.114322,0.196278,0.310177,0.105653,0.187244,0.300599,0.10885,0.191052,0.303971,0.107536,0.189381,0.302054,0.106488,0.190054,0.301156,0.107495,0.191477,0.302658
889,0.114291,0.195711,0.308466,0.105613,0.186693,0.299009,0.108805,0.190557,0.302499,0.107489,0.188946,0.300553,0.106397,0.189705,0.299728,0.107465,0.191093,0.301193
889.5,0.114291,0.195475,0.307054,0.105648,0.186387,0.297653,0.108817,0.190117,0.301128,0.107516,0.188471,0.299111,0.106402,0.188992,0.298218,0.10749,0.190267,0.299511
890,0.114292,0.194633,0.305526,0.105667,0.185535,0.296108,0.108797,0.189197,0.299413,0.107529,0.187492,0.29718,0.106384,0.18806,0.29623,0.107475,0.189439,0.297421
890.5,0.114243,0.193794,0.303546,0.105665,0.184804,0.294103,0.108725,0.188613,0.297281,0.107533,0.186928,0.294983,0.106351,0.187682,0.294008,0.107386,0.189099,0.295287
891,0.114154,0.193414,0.301368,0.105563,0.184503,0.291966,0.108633,0.18821,0.295085,0.107394,0.186513,0.29288,0.106301,0.187087,0.29187,0.107337,0.188357,0.293251
891.5,0.114169,0.192905,0.299428,0.105622,0.1839,0.289952,0.108624,0.187517,0.293114,0.1074,0.185808,0.291033,0.106324,0.186399,0.290049,0.107323,0.187782,0.29156
