Wavelength,0%,0%H,0%V,10%,10%H,10%V,20%,20%H,20%V,30%,30%H,30%V,V_baseline,H_baseline
424.5,0.400082,0.4043443333,0.38974929999999997,0.391396,0.41338333330000004,0.35655629999999994,0.391394,0.42597033329999995,0.3396333,0.39238,0.4366213333,0.3289063,0.5578037,0.3762616667
425.0,0.402373,0.4068353333,0.391872,0.39378,0.4159903333,0.3585400000000001,0.393739,0.4289513333,0.34148500000000004,0.394784,0.4394103333,0.330878,0.556441,0.3755296667
425.5,0.404651,0.40924400000000005,0.394022,0.39588,0.41840299999999997,0.36052800000000007,0.395877,0.43136399999999997,0.343298,0.397001,0.44228500000000004,0.33281400000000005,0.55509,0.374814
426.0,0.406875,0.4115133333,0.396197,0.398048,0.4207563333,0.362486,0.398073,0.4339843333,0.34513399999999994,0.399203,0.4446773333,0.334669,0.553856,0.3741566667
426.5,0.409164,0.41380599999999995,0.3984483,0.400287,0.42328000000000005,0.3645632999999999,0.400377,0.436494,0.3471503,0.401456,0.44731099999999996,0.3364513,0.5526037,0.373496
427.0,0.411551,0.41635999999999995,0.4010167,0.402581,0.425801,0.36655269999999995,0.40281,0.43923900000000005,0.34923969999999993,0.403772,0.45013400000000003,0.33811769999999997,0.5513223,0.372757
427.5,0.414115,0.41892233329999995,0.40325770000000005,0.405022,0.4285803333,0.3686967,0.405317,0.4422283333,0.35110470000000005,0.406285,0.4530043333,0.3401657,0.5500653,0.3720246667
428.0,0.416528,0.42152233330000005,0.40579699999999996,0.407539,0.4310693333,0.371023,0.407745,0.44515033330000003,0.353382,0.408748,0.45611533330000004,0.34221,0.548844,0.3713506667
428.5,0.419205,0.4242483333,0.4082597,0.410067,0.43397233330000007,0.37319669999999994,0.410296,0.44807933330000005,0.3554237,0.411323,0.45916033330000006,0.3443227,0.5476693,0.3706606667
429.0,0.421741,0.426611,0.410849,0.4125,0.4368520000000001,0.375564,0.41281,0.450788,0.357475,0.413713,0.46207100000000007,0.34620799999999996,0.546582,0.370036
429.5,0.424194,0.4292833333,0.4129537,0.414986,0.43941933329999994,0.37761770000000006,0.415267,0.45350833329999996,0.35934770000000005,0.416109,0.46483533330000004,0.34801970000000004,0.5455863,0.3694496667
430.0,0.426775,0.4319076667,0.41556270000000006,0.417474,0.4421916667,0.3798637,0.417784,0.4565116667,0.3615127,0.418529,0.4677636667,0.3499477000000001,0.5444973,0.3688493333
430.5,0.429381,0.43447166670000004,0.41815630000000004,0.420135,0.4448646667,0.3821673000000001,0.420336,0.45941666670000003,0.3636013,0.421187,0.47076766670000003,0.35215430000000003,0.5434737,0.3682843333
431.0,0.43213,0.43728366669999996,0.4206493,0.422761,0.4478916667,0.38432429999999995,0.423081,0.4623346667,0.36588829999999994,0.423892,0.4741296667,0.35418929999999993,0.5425227,0.3676123333
431.5,0.434901,0.44002433330000007,0.4233707,0.425458,0.4507553333,0.3865537,0.425727,0.4654193333,0.36799970000000004,0.426526,0.47725433330000006,0.35628970000000004,0.5415763,0.3670296667
432.0,0.437557,0.442798,0.42577129999999996,0.428108,0.453441,0.38916129999999993,0.428236,0.46835499999999997,0.37019029999999997,0.429049,0.480279,0.35832529999999996,0.5406237,0.366437
432.5,0.440067,0.44532099999999997,0.42844969999999993,0.43062,0.456284,0.39134369999999996,0.430758,0.471371,0.37232469999999995,0.431502,0.48321499999999995,0.36044469999999995,0.5397013,0.365854
433.0,0.44266,0.44819766670000005,0.43074500000000004,0.433198,0.4591366667,0.39371999999999996,0.433371,0.47427366670000004,0.374475,0.434089,0.4864456667,0.362344,0.538821,0.3652533333
433.5,0.445449,0.45091633329999997,0.4334509999999999,0.435778,0.46183433329999996,0.395884,0.43593,0.47726533330000004,0.37670399999999993,0.436711,0.4893603333,0.36429599999999995,0.537938,0.3646946667
434.0,0.44821,0.45365066670000004,0.43613099999999994,0.438523,0.46483566670000004,0.3981549999999999,0.438687,0.48043466669999996,0.37906799999999996,0.439453,0.4924506667,0.36649999999999994,0.537031,0.3641173333
434.5,0.451072,0.45656866669999996,0.438921,0.441295,0.4679906667,0.40088199999999996,0.441535,0.48359366670000004,0.381235,0.442218,0.4957196667,0.368841,0.536101,0.3635203333
435.0,0.454036,0.4597563333,0.4419223,0.444041,0.4709613333,0.4034923,0.444313,0.4869603333,0.3835933,0.44494,0.49921633330000004,0.3710223,0.5352437,0.3628506667
435.5,0.456522,0.462074,0.4442547,0.44655,0.473646,0.40565870000000004,0.446751,0.48961,0.3857127,0.44742,0.501908,0.37291170000000007,0.5344663,0.362395
436.0,0.45939,0.46505499999999994,0.4468129999999999,0.449315,0.47669199999999995,0.408215,0.449535,0.492697,0.387984,0.450077,0.505187,0.3751979999999999,0.533715,0.361891
436.5,0.462214,0.46809266670000005,0.4497747000000001,0.452141,0.47972666669999997,0.4106607,0.452269,0.4961056667,0.3903477000000001,0.452806,0.5087206667,0.37737070000000006,0.5328723,0.3612803333
437.0,0.465203,0.4713406667,0.45263299999999995,0.455078,0.4827676667,0.413369,0.455227,0.4993626667,0.39310999999999996,0.455678,0.5120486666999999,0.3797379999999999,0.532097,0.3606733333
437.5,0.468175,0.474454,0.4555563,0.45804,0.486106,0.41582030000000003,0.458194,0.5027079999999999,0.3955423,0.458532,0.515377,0.3817903,0.5313297,0.360125
438.0,0.471145,0.4773266667,0.45841430000000005,0.461045,0.48925066669999995,0.4184023,0.461033,0.5058906666999999,0.3978663,0.461449,0.5187246667,0.3843873,0.5306417,0.3596483333
438.5,0.474225,0.4802336667,0.46129029999999993,0.463856,0.4922896667000001,0.4211083,0.463926,0.5091386667000001,0.4000663,0.464343,0.5221646667000001,0.3867193,0.5298357,0.3591143333
439.0,0.477165,0.48330166669999997,0.464365,0.466645,0.49527266670000003,0.423725,0.466725,0.5124766667,0.402474,0.467154,0.5255536667,0.38893900000000003,0.529091,0.3585513333
439.5,0.479996,0.48624000000000006,0.46687369999999995,0.46936,0.498331,0.42617269999999996,0.469377,0.5154810000000001,0.4048697,0.469846,0.52871,0.3910557,0.5284693,0.35806
